molecule_chembl_id,canonical_smiles,target_chembl_id,document_chembl_id,target_pref_name,assay_chembl_id,assay_description,assay_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,document_year,assay_variant_context,assay_mechanism_context
CHEMBL6061756,C[C@@H]1CN(c2nc(-n3ccc(OCC4C(C)(C)C4(C)C)n3)ccc2C(=O)NS(=O)(=O)c2ccc(O)cc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113457,2021,F508del,activator
CHEMBL5804654,C[C@@H]1CN(c2nc(-n3ccc(OCCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2O)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113458,2021,F508del,activator
CHEMBL5922034,C[C@@H]1CN(c2nc(-n3ccc(OCCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2cccc(O)c2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113459,2021,F508del,activator
CHEMBL5991331,C[C@@H]1CN(c2nc(-n3ccc(OCC4C(C)(C)C4(C)C)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113460,2021,F508del,activator
CHEMBL5912793,C[C@@H]1CN(c2nc(-n3ccc(COCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113461,2021,F508del,activator
CHEMBL6061273,C[C@@H]1CN(c2nc(-n3ccc(OCC(O)C4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,=,550.0,nM,6.26,1113462,2021,F508del,activator
CHEMBL5901810,C[C@@H]1CN(c2nc(-n3ccc(O[C@H]4C[C@H]5CC[C@@H]4C5)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113463,2021,F508del,activator
CHEMBL5987240,C[C@@H]1CN(c2nc(-n3ccc(OCC4C[C@@H]5CC[C@@H]4C5)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113464,2021,F508del,activator
CHEMBL5953555,C[C@@H]1CN(c2nc(-n3ccc(OCC(C4CC4)C4CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113465,2021,F508del,activator
CHEMBL5980801,C[C@@H]1CN(c2nc(-n3ccc(OCCC(C4CC4)C4CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113466,2021,F508del,activator
CHEMBL5789155,C[C@@H]1CN(c2nc(-n3ccc(OCCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2Cl)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113467,2021,F508del,activator
CHEMBL5745003,C[C@@H]1CN(c2cc(-n3ccc(OCCC4(C(F)(F)F)CC4)n3)ncc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,=,550.0,nM,6.26,1113468,2021,F508del,activator
CHEMBL5802145,C[C@@H]1CN(c2nc(-n3ccc(OCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=N)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,=,550.0,nM,6.26,1113469,2021,F508del,activator
CHEMBL5980086,C[C@@H]1CN(c2nc(-n3ccc(OCC4(C(F)(F)F)CC4)n3)ccc2C(=O)N[SH](N)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113470,2021,F508del,activator
CHEMBL5746386,C[C@@H]1CN(c2nc(-n3ccc(OCC4(C(F)(F)F)CC4)n3)ccc2C(=O)N[S@](=N)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113471,2021,F508del,activator
CHEMBL5971088,C[C@@H]1CN(c2nc(-n3ccc(OC4CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,>,1000.0,nM,,1113472,2021,F508del,activator
CHEMBL5865106,COc1cccc(S(=O)(=O)NC(=O)c2ccc(-n3ccc(OCC4(C(F)(F)F)CC4)n3)nc2N2C[C@@H](C)CC2(C)C)c1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113473,2021,F508del,activator
CHEMBL6052258,C[C@@H]1CN(c2nc(-n3ccc(OCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2F)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113474,2021,F508del,activator
CHEMBL5782538,C[C@@H]1CN(c2nc(-n3ccc(OCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2cccc(F)c2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113475,2021,F508del,activator
CHEMBL6019910,C[C@@H]1CN(c2nc(-n3ccc(OCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccc(F)cc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113476,2021,F508del,activator
CHEMBL5936231,COc1ccccc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC3(C(F)(F)F)CC3)n2)nc1N1C[C@@H](C)CC1(C)C,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113477,2021,F508del,activator
CHEMBL5930347,COc1ccc(S(=O)(=O)NC(=O)c2ccc(-n3ccc(OCC4(C(F)(F)F)CC4)n3)nc2N2C[C@@H](C)CC2(C)C)cc1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113478,2021,F508del,activator
CHEMBL5782010,C[C@@H]1CN(c2nc(-n3ccc(OCC4(C(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113479,2021,F508del,activator
CHEMBL5858669,CC1(C)CN(c2nc(-n3ccc(OCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,=,550.0,nM,6.26,1113480,2021,F508del,activator
CHEMBL5746092,COc1ccc(S(=O)(=O)NC(=O)c2ccc(-n3ccc(OCC4(C(F)(F)F)CC4)n3)nc2N2C[C@@H](C)CC2(C)C)c(C)c1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113481,2021,F508del,activator
CHEMBL5791513,Cc1ccccc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC3(C(F)(F)F)CCC3)n2)nc1N1C[C@@H](C)CC1(C)C,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113482,2021,F508del,activator
CHEMBL5881226,C[C@@H]1CN(c2nc(-n3ccc(OCC4(C(F)(F)F)CCC4)n3)ccc2C(=O)NS(=O)(=O)c2cccc(F)c2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113483,2021,F508del,activator
CHEMBL6034334,C[C@@H]1CN(c2nc(-n3ccc(OCC4CC45CC5)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,=,550.0,nM,6.26,1113484,2021,F508del,activator
CHEMBL5999022,C[C@H]1CC(C)(C)N2c3nc(-n4ccc(OCCC5(C(F)(F)F)CC5)n4)ccc3C(=O)OC12,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,>,1000.0,nM,,1113485,2021,F508del,activator
CHEMBL5996550,C[C@@H]1CN(c2nc(-n3ccc(OCC4C5(CC5)C45CC5)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,=,550.0,nM,6.26,1113486,2021,F508del,activator
CHEMBL5996550,C[C@@H]1CN(c2nc(-n3ccc(OCC4C5(CC5)C45CC5)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,<,100.0,nM,,1113487,2021,F508del,activator
CHEMBL5780730,C[C@@H]1CN(c2nc(-n3ccc(O)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,>,1000.0,nM,,1113488,2021,F508del,activator
CHEMBL6020031,C[C@@H]1CN(c2nc(-n3ccc(OCC(C)(C)C)n3)ccc2C(=O)NS(=O)(=O)c2cccnc2N)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,=,60.0,nM,7.22,1113489,2021,F508del,activator
CHEMBL5883498,C[C@@H]1CN(c2nc(-n3ccc(OCC(C)(C)C)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,=,120.0,nM,6.92,1113490,2021,F508del,activator
CHEMBL5787008,C[C@@H]1CN(c2nc(-n3ccc(OCC(C)(C)C)n3)ccc2C(=O)NS(=O)(=O)c2ccc[nH]c2=O)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,=,260.0,nM,6.58,1113491,2021,F508del,activator
CHEMBL5827454,C[C@@H]1CN(c2nc(-n3ccc(OCC4CC4)n3)ccc2C(=O)NS(=O)(=O)c2cccnc2N)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,=,400.0,nM,6.40,1113492,2021,F508del,activator
CHEMBL5858395,C[C@@H]1CN(c2nc(-n3ccc(OCC4CCC4)n3)ccc2C(=O)NS(=O)(=O)c2cccnc2N)C(C)(C)C1,CHEMBL4051,CHEMBL5728838,Cystic fibrosis transmembrane conductance regulator,CHEMBL5737578,"Assays for Detecting and Measuring F508del-CFTR Modulator Properties of Compounds: The assay utilizes fluorescent voltage sensing dyes to measure changes in membrane potential using a fluorescent plate reader (e.g., FLIPR III, Molecular Devices, Inc.) as a readout for increase in functional F508del in NIH 3T3 cells. The driving force for the response is the creation of a chloride ion gradient in conjunction with channel activation and concurrent with compound treatment by a single liquid addition step after the cells have previously been loaded with a voltage sensing dye.",B,EC50,=,210.0,nM,6.68,1113493,2021,F508del,activator
